X,plot,treat,background,focal,num_comp,num_seeds,fruit_date,Tr,N_acwr,N_femi,N_homu,N_pler,N_saco,N_urli,Log_Seeds,Log_Comp,IsD,IsW
698,456,W,URLI,PLER,10,624,25-May,1,0,0,0,0,0,10,6.436150368369428,2.302585092994046,FALSE,TRUE
699,456,W,URLI,PLER,13,768,20-Jun,1,0,0,0,0,0,13,6.643789733147672,2.5649493574615367,FALSE,TRUE
700,457,W,ACWR,PLER,18,336,25-May,1,18,0,0,0,0,0,5.817111159963204,2.8903717578961645,FALSE,TRUE
701,457,W,FEMI,PLER,8,156,1-Jun,1,0,8,0,0,0,0,5.049856007249537,2.0794415416798357,FALSE,TRUE
702,457,W,ACWR,PLER,10,432,25-May,1,10,0,0,0,0,0,6.068425588244111,2.302585092994046,FALSE,TRUE
703,459,W,FEMI,PLER,60,108,25-May,1,0,60,0,0,0,0,4.68213122712422,4.0943445622221,FALSE,TRUE
704,462,D,ACWR,PLER,11,440,25-May,2,11,0,0,0,0,0,6.0867747269123065,2.3978952727983707,TRUE,FALSE
705,462,D,ACWR,PLER,20,120,25-May,2,20,0,0,0,0,0,4.787491742782046,2.995732273553991,TRUE,FALSE
706,462,D,ACWR,PLER,17,148,25-May,2,17,0,0,0,0,0,4.997212273764115,2.833213344056216,TRUE,FALSE
707,464,D,FEMI,PLER,120,68,25-May,2,0,120,0,0,0,0,4.219507705176107,4.787491742782046,TRUE,FALSE
708,464,D,FEMI,PLER,130,50,19-May,2,0,130,0,0,0,0,3.912023005428146,4.867534450455582,TRUE,FALSE
709,468,W,HOMU,PLER,5,240,1-Jun,1,0,0,5,0,0,0,5.480638923341991,1.6094379124341003,FALSE,TRUE
710,468,W,HOMU,PLER,7,120,1-Jun,1,0,0,7,0,0,0,4.787491742782046,1.9459101490553132,FALSE,TRUE
711,468,W,HOMU,PLER,9,56,25-May,1,0,0,9,0,0,0,4.02535169073515,2.1972245773362196,FALSE,TRUE
712,468,W,HOMU,PLER,7,18,19-May,1,0,0,7,0,0,0,2.8903717578961645,1.9459101490553132,FALSE,TRUE
713,470,W,FEMI,PLER,90,40,25-May,1,0,90,0,0,0,0,3.6888794541139363,4.499809670330265,FALSE,TRUE
714,470,W,FEMI,PLER,50,10,25-May,1,0,50,0,0,0,0,2.302585092994046,3.912023005428146,FALSE,TRUE
715,475,D,HOMU,PLER,17,6,19-May,2,0,0,17,0,0,0,1.791759469228055,2.833213344056216,TRUE,FALSE
716,475,D,HOMU,PLER,25,30,19-May,2,0,0,25,0,0,0,3.4011973816621555,3.2188758248682006,TRUE,FALSE
717,475,D,HOMU,PLER,9,20,19-May,2,0,0,9,0,0,0,2.995732273553991,2.1972245773362196,TRUE,FALSE
718,475,D,HOMU,PLER,28,2,19-May,2,0,0,28,0,0,0,0.6931471805599453,3.332204510175204,TRUE,FALSE
719,477,W,HOMU,PLER,14,34,25-May,1,0,0,14,0,0,0,3.5263605246161616,2.6390573296152584,FALSE,TRUE
720,477,W,HOMU,PLER,10,300,1-Jun,1,0,0,10,0,0,0,5.703782474656201,2.302585092994046,FALSE,TRUE
721,478,W,PLER,PLER,150,8,19-May,1,0,0,0,150,0,0,2.0794415416798357,5.0106352940962555,FALSE,TRUE
722,478,W,PLER,PLER,150,6,19-May,1,0,0,0,150,0,0,1.791759469228055,5.0106352940962555,FALSE,TRUE
723,478,W,PLER,PLER,150,8,19-May,1,0,0,0,150,0,0,2.0794415416798357,5.0106352940962555,FALSE,TRUE
724,478,W,PLER,PLER,150,10,19-May,1,0,0,0,150,0,0,2.302585092994046,5.0106352940962555,FALSE,TRUE
725,478,W,PLER,PLER,150,8,19-May,1,0,0,0,150,0,0,2.0794415416798357,5.0106352940962555,FALSE,TRUE
726,478,W,PLER,PLER,150,10,19-May,1,0,0,0,150,0,0,2.302585092994046,5.0106352940962555,FALSE,TRUE
727,478,W,PLER,PLER,150,4,19-May,1,0,0,0,150,0,0,1.3862943611198906,5.0106352940962555,FALSE,TRUE
728,478,W,PLER,PLER,120,12,19-May,1,0,0,0,120,0,0,2.4849066497880004,4.787491742782046,FALSE,TRUE
729,478,W,PLER,PLER,120,12,19-May,1,0,0,0,120,0,0,2.4849066497880004,4.787491742782046,FALSE,TRUE
730,478,W,PLER,PLER,120,6,19-May,1,0,0,0,120,0,0,1.791759469228055,4.787491742782046,FALSE,TRUE
731,478,W,PLER,PLER,120,12,19-May,1,0,0,0,120,0,0,2.4849066497880004,4.787491742782046,FALSE,TRUE
732,478,W,PLER,PLER,120,12,19-May,1,0,0,0,120,0,0,2.4849066497880004,4.787491742782046,FALSE,TRUE
733,478,W,PLER,PLER,120,8,19-May,1,0,0,0,120,0,0,2.0794415416798357,4.787491742782046,FALSE,TRUE
734,478,W,PLER,PLER,120,12,19-May,1,0,0,0,120,0,0,2.4849066497880004,4.787491742782046,FALSE,TRUE
735,478,W,PLER,PLER,120,8,19-May,1,0,0,0,120,0,0,2.0794415416798357,4.787491742782046,FALSE,TRUE
736,478,W,PLER,PLER,120,6,19-May,1,0,0,0,120,0,0,1.791759469228055,4.787491742782046,FALSE,TRUE
737,480,W,ACWR,PLER,17,424,1-Jun,1,17,0,0,0,0,0,6.049733455231958,2.833213344056216,FALSE,TRUE
738,480,W,ACWR,PLER,1,168,1-Jun,1,1,0,0,0,0,0,5.123963979403259,0,FALSE,TRUE
739,480,W,SACO,PLER,2,816,1-Jun,1,0,0,0,0,2,0,6.704414354964107,0.6931471805599453,FALSE,TRUE
740,481,D,PLER,PLER,130,12,19-May,2,0,0,0,130,0,0,2.4849066497880004,4.867534450455582,TRUE,FALSE
741,481,D,PLER,PLER,130,8,19-May,2,0,0,0,130,0,0,2.0794415416798357,4.867534450455582,TRUE,FALSE
742,481,D,PLER,PLER,130,6,19-May,2,0,0,0,130,0,0,1.791759469228055,4.867534450455582,TRUE,FALSE
743,481,D,PLER,PLER,130,10,19-May,2,0,0,0,130,0,0,2.302585092994046,4.867534450455582,TRUE,FALSE
744,481,D,PLER,PLER,130,10,19-May,2,0,0,0,130,0,0,2.302585092994046,4.867534450455582,TRUE,FALSE
745,481,D,PLER,PLER,130,8,19-May,2,0,0,0,130,0,0,2.0794415416798357,4.867534450455582,TRUE,FALSE
746,481,D,PLER,PLER,47,52,19-May,2,0,0,0,47,0,0,3.9512437185814275,3.8501476017100584,TRUE,FALSE
747,481,D,PLER,PLER,47,24,19-May,2,0,0,0,47,0,0,3.1780538303479458,3.8501476017100584,TRUE,FALSE
748,481,D,PLER,PLER,47,14,19-May,2,0,0,0,47,0,0,2.6390573296152584,3.8501476017100584,TRUE,FALSE
749,481,D,PLER,PLER,47,18,19-May,2,0,0,0,47,0,0,2.8903717578961645,3.8501476017100584,TRUE,FALSE
750,481,D,PLER,PLER,47,28,19-May,2,0,0,0,47,0,0,3.332204510175204,3.8501476017100584,TRUE,FALSE
751,481,D,PLER,PLER,47,100,19-May,2,0,0,0,47,0,0,4.605170185988092,3.8501476017100584,TRUE,FALSE
752,482,D,HOMU,PLER,25,54,25-May,2,0,0,25,0,0,0,3.9889840465642745,3.2188758248682006,TRUE,FALSE
753,482,D,HOMU,PLER,13,32,25-May,2,0,0,13,0,0,0,3.4657359027997265,2.5649493574615367,TRUE,FALSE
754,482,D,HOMU,PLER,13,92,25-May,2,0,0,13,0,0,0,4.5217885770490405,2.5649493574615367,TRUE,FALSE
755,482,D,HOMU,PLER,6,34,25-May,2,0,0,6,0,0,0,3.5263605246161616,1.791759469228055,TRUE,FALSE
756,482,D,HOMU,PLER,14,96,2-Jun,2,0,0,14,0,0,0,4.564348191467836,2.6390573296152584,TRUE,FALSE
757,482,D,HOMU,PLER,15,34,2-Jun,2,0,0,15,0,0,0,3.5263605246161616,2.70805020110221,TRUE,FALSE
758,483,D,ACWR,PLER,13,340,25-May,2,13,0,0,0,0,0,5.8289456176102075,2.5649493574615367,TRUE,FALSE
759,485,D,FEMI,PLER,110,24,25-May,2,0,110,0,0,0,0,3.1780538303479458,4.700480365792417,TRUE,FALSE
760,485,D,FEMI,PLER,34,36,19-May,2,0,34,0,0,0,0,3.58351893845611,3.5263605246161616,TRUE,FALSE
761,485,D,FEMI,PLER,100,24,19-May,2,0,100,0,0,0,0,3.1780538303479458,4.605170185988092,TRUE,FALSE
762,485,D,FEMI,PLER,30,72,19-May,2,0,30,0,0,0,0,4.276666119016055,3.4011973816621555,TRUE,FALSE
763,486,W,PLER,PLER,100,88,25-May,1,0,0,0,100,0,0,4.477336814478207,4.605170185988092,FALSE,TRUE
764,486,W,PLER,PLER,100,32,25-May,1,0,0,0,100,0,0,3.4657359027997265,4.605170185988092,FALSE,TRUE
765,486,W,PLER,PLER,100,32,25-May,1,0,0,0,100,0,0,3.4657359027997265,4.605170185988092,FALSE,TRUE
766,487,W,FEMI,PLER,68,46,2-Jun,1,0,68,0,0,0,0,3.828641396489095,4.219507705176107,FALSE,TRUE
767,487,W,FEMI,PLER,35,54,19-May,1,0,35,0,0,0,0,3.9889840465642745,3.5553480614894135,FALSE,TRUE
768,487,W,FEMI,PLER,17,64,2-Jun,1,0,17,0,0,0,0,4.1588830833596715,2.833213344056216,FALSE,TRUE
769,487,W,FEMI,PLER,16,12,19-May,1,0,16,0,0,0,0,2.4849066497880004,2.772588722239781,FALSE,TRUE
770,488,W,HOMU,PLER,13,18,19-May,1,0,0,13,0,0,0,2.8903717578961645,2.5649493574615367,FALSE,TRUE
771,488,W,HOMU,PLER,7,88,25-May,1,0,0,7,0,0,0,4.477336814478207,1.9459101490553132,FALSE,TRUE
772,489,W,SACO,PLER,120,110,25-May,1,0,0,0,0,120,0,4.700480365792417,4.787491742782046,FALSE,TRUE
773,489,W,SACO,PLER,58,352,9-Jun,1,0,0,0,0,58,0,5.863631175598097,4.060443010546419,FALSE,TRUE
774,491,D,HOMU,PLER,10,256,25-May,2,0,0,10,0,0,0,5.545177444479562,2.302585092994046,TRUE,FALSE
775,492,D,FEMI,PLER,18,168,25-May,2,0,18,0,0,0,0,5.123963979403259,2.8903717578961645,TRUE,FALSE
776,492,D,FEMI,PLER,32,100,25-May,2,0,32,0,0,0,0,4.605170185988092,3.4657359027997265,TRUE,FALSE
777,499,W,HOMU,PLER,6,56,25-May,1,0,0,6,0,0,0,4.02535169073515,1.791759469228055,FALSE,TRUE
778,499,W,HOMU,PLER,6,78,25-May,1,0,0,6,0,0,0,4.356708826689592,1.791759469228055,FALSE,TRUE
779,499,W,HOMU,PLER,4,114,2-Jun,1,0,0,4,0,0,0,4.736198448394496,1.3862943611198906,FALSE,TRUE
780,500,W,SACO,PLER,75,320,25-May,1,0,0,0,0,75,0,5.768320995793772,4.31748811353631,FALSE,TRUE
781,500,W,SACO,PLER,120,360,25-May,1,0,0,0,0,120,0,5.886104031450156,4.787491742782046,FALSE,TRUE
782,500,W,SACO,PLER,100,160,25-May,1,0,0,0,0,100,0,5.075173815233827,4.605170185988092,FALSE,TRUE
783,500,W,SACO,PLER,60,256,25-May,1,0,0,0,0,60,0,5.545177444479562,4.0943445622221,FALSE,TRUE
784,500,W,SACO,PLER,150,408,25-May,1,0,0,0,0,150,0,6.0112671744041615,5.0106352940962555,FALSE,TRUE
785,500,W,SACO,PLER,180,420,25-May,1,0,0,0,0,180,0,6.040254711277414,5.19295685089021,FALSE,TRUE
786,501,D,SACO,PLER,40,308,2-Jun,2,0,0,0,0,40,0,5.730099782973574,3.6888794541139363,TRUE,FALSE
787,501,D,SACO,PLER,85,12,2-Jun,2,0,0,0,0,85,0,2.4849066497880004,4.442651256490317,TRUE,FALSE
788,501,D,SACO,PLER,45,600,2-Jun,2,0,0,0,0,45,0,6.396929655216146,3.8066624897703196,TRUE,FALSE
789,501,D,SACO,PLER,60,96,25-May,2,0,0,0,0,60,0,4.564348191467836,4.0943445622221,TRUE,FALSE
790,501,D,SACO,PLER,75,248,20-Jun,2,0,0,0,0,75,0,5.5134287461649825,4.31748811353631,TRUE,FALSE
791,501,D,SACO,PLER,21,400,2-Jun,2,0,0,0,0,21,0,5.991464547107982,3.044522437723423,TRUE,FALSE
792,501,D,SACO,PLER,15,136,2-Jun,2,0,0,0,0,15,0,4.912654885736052,2.70805020110221,TRUE,FALSE
793,501,D,SACO,PLER,31,752,2-Jun,2,0,0,0,0,31,0,6.62273632394984,3.4339872044851463,TRUE,FALSE
794,502,D,PLER,PLER,37,42,20-May,2,0,0,0,37,0,0,3.7376696182833684,3.6109179126442243,TRUE,FALSE
795,502,D,PLER,PLER,37,144,20-May,2,0,0,0,37,0,0,4.969813299576001,3.6109179126442243,TRUE,FALSE
796,502,D,PLER,PLER,37,48,20-May,2,0,0,0,37,0,0,3.871201010907891,3.6109179126442243,TRUE,FALSE
797,502,D,PLER,PLER,37,46,20-May,2,0,0,0,37,0,0,3.828641396489095,3.6109179126442243,TRUE,FALSE
798,502,D,PLER,PLER,37,66,20-May,2,0,0,0,37,0,0,4.189654742026425,3.6109179126442243,TRUE,FALSE
799,502,D,PLER,PLER,55,18,20-May,2,0,0,0,55,0,0,2.8903717578961645,4.007333185232471,TRUE,FALSE
800,502,D,PLER,PLER,55,8,20-May,2,0,0,0,55,0,0,2.0794415416798357,4.007333185232471,TRUE,FALSE
801,502,D,PLER,PLER,55,14,20-May,2,0,0,0,55,0,0,2.6390573296152584,4.007333185232471,TRUE,FALSE
802,502,D,PLER,PLER,55,32,20-May,2,0,0,0,55,0,0,3.4657359027997265,4.007333185232471,TRUE,FALSE
803,504,D,HOMU,PLER,4,84,26-May,2,0,0,4,0,0,0,4.430816798843313,1.3862943611198906,TRUE,FALSE
804,504,D,HOMU,PLER,3,272,2-Jun,2,0,0,3,0,0,0,5.605802066295998,1.0986122886681098,TRUE,FALSE
805,504,D,HOMU,PLER,4,124,26-May,2,0,0,4,0,0,0,4.820281565605037,1.3862943611198906,TRUE,FALSE
806,504,D,HOMU,PLER,4,108,26-May,2,0,0,4,0,0,0,4.68213122712422,1.3862943611198906,TRUE,FALSE
807,505,D,URLI,PLER,92,172,2-Jun,2,0,0,0,0,0,92,5.147494476813453,4.5217885770490405,TRUE,FALSE
808,505,D,URLI,PLER,95,344,2-Jun,2,0,0,0,0,0,95,5.840641657373398,4.553876891600541,TRUE,FALSE
809,505,D,URLI,PLER,68,115,2-Jun,2,0,0,0,0,0,68,4.74493212836325,4.219507705176107,TRUE,FALSE
810,505,D,URLI,PLER,45,464,2-Jun,2,0,0,0,0,0,45,6.139884552226255,3.8066624897703196,TRUE,FALSE
811,506,W,SACO,PLER,115,184,2-Jun,1,0,0,0,0,115,0,5.214935757608986,4.74493212836325,FALSE,TRUE
812,506,W,SACO,PLER,85,416,2-Jun,1,0,0,0,0,85,0,6.030685260261263,4.442651256490317,FALSE,TRUE
813,506,W,SACO,PLER,125,312,2-Jun,1,0,0,0,0,125,0,5.7430031878094825,4.8283137373023015,FALSE,TRUE
814,507,W,PLER,PLER,55,264,2-Jun,1,0,0,0,55,0,0,5.575949103146316,4.007333185232471,FALSE,TRUE
815,507,W,PLER,PLER,55,832,2-Jun,1,0,0,0,55,0,0,6.723832440821209,4.007333185232471,FALSE,TRUE
816,507,W,PLER,PLER,55,72,2-Jun,1,0,0,0,55,0,0,4.276666119016055,4.007333185232471,FALSE,TRUE
817,507,W,PLER,PLER,55,74,2-Jun,1,0,0,0,55,0,0,4.30406509320417,4.007333185232471,FALSE,TRUE
818,507,W,PLER,PLER,55,54,2-Jun,1,0,0,0,55,0,0,3.9889840465642745,4.007333185232471,FALSE,TRUE
819,507,W,PLER,PLER,22,108,2-Jun,1,0,0,0,22,0,0,4.68213122712422,3.091042453358316,FALSE,TRUE
820,507,W,PLER,PLER,22,672,2-Jun,1,0,0,0,22,0,0,6.5102583405231496,3.091042453358316,FALSE,TRUE
821,507,W,PLER,PLER,22,50,2-Jun,1,0,0,0,22,0,0,3.912023005428146,3.091042453358316,FALSE,TRUE
822,507,W,PLER,PLER,22,180,2-Jun,1,0,0,0,22,0,0,5.19295685089021,3.091042453358316,FALSE,TRUE
823,515,D,SACO,PLER,100,192,26-May,2,0,0,0,0,100,0,5.2574953720277815,4.605170185988092,TRUE,FALSE
824,515,D,SACO,PLER,80,256,26-May,2,0,0,0,0,80,0,5.545177444479562,4.382026634673881,TRUE,FALSE
825,515,D,SACO,PLER,35,616,2-Jun,2,0,0,0,0,35,0,6.423246963533519,3.5553480614894135,TRUE,FALSE
826,515,D,SACO,PLER,45,1072,2-Jun,2,0,0,0,0,45,0,6.977281341630747,3.8066624897703196,TRUE,FALSE
827,516,W,SACO,PLER,48,376,2-Jun,1,0,0,0,0,48,0,5.929589143389895,3.871201010907891,FALSE,TRUE
828,516,W,SACO,PLER,19,416,2-Jun,1,0,0,0,0,19,0,6.030685260261263,2.9444389791664403,FALSE,TRUE
829,516,W,SACO,PLER,91,800,2-Jun,1,0,0,0,0,91,0,6.684611727667927,4.51085950651685,FALSE,TRUE
830,516,W,SACO,PLER,95,800,2-Jun,1,0,0,0,0,95,0,6.684611727667927,4.553876891600541,FALSE,TRUE
831,518,W,URLI,PLER,24,128,2-Jun,1,0,0,0,0,0,24,4.852030263919617,3.1780538303479458,FALSE,TRUE
832,518,W,URLI,PLER,8,388,2-Jun,1,0,0,0,0,0,8,5.961005339623274,2.0794415416798357,FALSE,TRUE
833,519,W,ACWR,PLER,27,224,26-May,1,27,0,0,0,0,0,5.4116460518550396,3.295836866004329,FALSE,TRUE
834,519,W,ACWR,PLER,20,136,26-May,1,20,0,0,0,0,0,4.912654885736052,2.995732273553991,FALSE,TRUE
835,519,W,ACWR,PLER,6,224,2-Jun,1,6,0,0,0,0,0,5.4116460518550396,1.791759469228055,FALSE,TRUE
836,520,W,ACWR,PLER,80,68,26-May,1,80,0,0,0,0,0,4.219507705176107,4.382026634673881,FALSE,TRUE
837,520,W,ACWR,PLER,40,138,26-May,1,40,0,0,0,0,0,4.927253685157205,3.6888794541139363,FALSE,TRUE
838,520,W,ACWR,PLER,15,200,2-Jun,1,15,0,0,0,0,0,5.298317366548036,2.70805020110221,FALSE,TRUE
839,522,D,URLI,PLER,36,56,26-May,2,0,0,0,0,0,36,4.02535169073515,3.58351893845611,TRUE,FALSE
840,522,D,URLI,PLER,36,216,26-May,2,0,0,0,0,0,36,5.375278407684165,3.58351893845611,TRUE,FALSE
841,524,D,ACWR,PLER,7,66,26-May,2,7,0,0,0,0,0,4.189654742026425,1.9459101490553132,TRUE,FALSE
842,524,D,ACWR,PLER,24,400,26-May,2,24,0,0,0,0,0,5.991464547107982,3.1780538303479458,TRUE,FALSE
843,524,D,ACWR,PLER,24,52,26-May,2,24,0,0,0,0,0,3.9512437185814275,3.1780538303479458,TRUE,FALSE
844,524,D,ACWR,PLER,15,148,2-Jun,2,15,0,0,0,0,0,4.997212273764115,2.70805020110221,TRUE,FALSE
845,525,D,SACO,PLER,16,128,2-Jun,2,0,0,0,0,16,0,4.852030263919617,2.772588722239781,TRUE,FALSE
846,525,D,SACO,PLER,38,352,2-Jun,2,0,0,0,0,38,0,5.863631175598097,3.6375861597263857,TRUE,FALSE
847,525,D,SACO,PLER,75,252,26-May,2,0,0,0,0,75,0,5.529429087511423,4.31748811353631,TRUE,FALSE
848,525,D,ACWR,PLER,18,180,26-May,2,18,0,0,0,0,0,5.19295685089021,2.8903717578961645,TRUE,FALSE
849,526,W,FEMI,PLER,80,92,26-May,1,0,80,0,0,0,0,4.5217885770490405,4.382026634673881,FALSE,TRUE
850,526,W,FEMI,PLER,55,72,26-May,1,0,55,0,0,0,0,4.276666119016055,4.007333185232471,FALSE,TRUE
851,526,W,FEMI,PLER,100,8,20-May,1,0,100,0,0,0,0,2.0794415416798357,4.605170185988092,FALSE,TRUE
852,526,W,FEMI,PLER,150,8,20-May,1,0,150,0,0,0,0,2.0794415416798357,5.0106352940962555,FALSE,TRUE
853,528,W,URLI,PLER,11,800,2-Jun,1,0,0,0,0,0,11,6.684611727667927,2.3978952727983707,FALSE,TRUE
854,528,W,URLI,PLER,24,488,2-Jun,1,0,0,0,0,0,24,6.1903154058531475,3.1780538303479458,FALSE,TRUE
855,528,W,URLI,PLER,21,1024,2-Jun,1,0,0,0,0,0,21,6.931471805599453,3.044522437723423,FALSE,TRUE
856,530,W,ACWR,PLER,32,240,26-May,1,32,0,0,0,0,0,5.480638923341991,3.4657359027997265,FALSE,TRUE
857,530,W,ACWR,PLER,25,90,26-May,1,25,0,0,0,0,0,4.499809670330265,3.2188758248682006,FALSE,TRUE
858,530,W,ACWR,PLER,15,192,26-May,1,15,0,0,0,0,0,5.2574953720277815,2.70805020110221,FALSE,TRUE
859,531,D,ACWR,PLER,1,452,2-Jun,2,1,0,0,0,0,0,6.113682179832232,0,TRUE,FALSE
860,531,D,ACWR,PLER,21,452,2-Jun,2,21,0,0,0,0,0,6.113682179832232,3.044522437723423,TRUE,FALSE
861,531,D,ACWR,PLER,1,400,2-Jun,2,1,0,0,0,0,0,5.991464547107982,0,TRUE,FALSE
862,538,W,ACWR,PLER,4,320,2-Jun,1,4,0,0,0,0,0,5.768320995793772,1.3862943611198906,FALSE,TRUE
863,538,W,ACWR,PLER,4,320,2-Jun,1,4,0,0,0,0,0,5.768320995793772,1.3862943611198906,FALSE,TRUE
864,442,D,PLER,PLER,0,768,26-May,2,0,0,0,0,0,0,6.643789733147672,-Inf,TRUE,FALSE
865,442,D,PLER,PLER,0,344,26-May,2,0,0,0,0,0,0,5.840641657373398,-Inf,TRUE,FALSE
866,521,D,PLER,PLER,0,1168,2-Jun,2,0,0,0,0,0,0,7.0630481633881725,-Inf,TRUE,FALSE
867,521,D,PLER,PLER,0,704,2-Jun,2,0,0,0,0,0,0,6.556778356158042,-Inf,TRUE,FALSE
868,532,D,PLER,PLER,0,1136,2-Jun,2,0,0,0,0,0,0,7.035268599281097,-Inf,TRUE,FALSE
869,532,D,PLER,PLER,0,1328,2-Jun,2,0,0,0,0,0,0,7.191429330036379,-Inf,TRUE,FALSE
870,442,D,PLER,PLER,0,848,2-Jun,2,0,0,0,0,0,0,6.742880635791903,-Inf,TRUE,FALSE
871,451,D,PLER,PLER,0,460,2-Jun,2,0,0,0,0,0,0,6.131226489483141,-Inf,TRUE,FALSE
872,451,D,PLER,PLER,0,960,2-Jun,2,0,0,0,0,0,0,6.866933284461882,-Inf,TRUE,FALSE
873,403,D,PLER,PLER,0,424,8-Jun,2,0,0,0,0,0,0,6.049733455231958,-Inf,TRUE,FALSE
874,466,W,PLER,PLER,0,768,8-Jun,1,0,0,0,0,0,0,6.643789733147672,-Inf,FALSE,TRUE
875,484,D,PLER,PLER,0,680,8-Jun,2,0,0,0,0,0,0,6.522092798170152,-Inf,TRUE,FALSE
876,461,D,PLER,PLER,0,756,9-Jun,2,0,0,0,0,0,0,6.628041376179533,-Inf,TRUE,FALSE
877,525,D,PLER,PLER,0,832,20-May,2,0,0,0,0,0,0,6.723832440821209,-Inf,TRUE,FALSE
878,521,D,PLER,PLER,0,296,20-May,2,0,0,0,0,0,0,5.69035945432406,-Inf,TRUE,FALSE
879,484,D,PLER,PLER,0,944,20-May,2,0,0,0,0,0,0,6.8501261661455,-Inf,TRUE,FALSE
880,448,W,PLER,PLER,0,560,,1,0,0,0,0,0,0,6.327936783729195,-Inf,FALSE,TRUE
881,448,W,PLER,PLER,0,840,,1,0,0,0,0,0,0,6.733401891837359,-Inf,FALSE,TRUE
882,451,D,PLER,PLER,0,1552,,2,0,0,0,0,0,0,7.347299700743164,-Inf,TRUE,FALSE
883,451,D,PLER,PLER,0,1888,,2,0,0,0,0,0,0,7.543273346705446,-Inf,TRUE,FALSE
884,508,W,PLER,PLER,0,920,,1,0,0,0,0,0,0,6.824373670043086,-Inf,FALSE,TRUE
885,508,W,PLER,PLER,0,912,,1,0,0,0,0,0,0,6.815639990074331,-Inf,FALSE,TRUE
886,511,D,PLER,PLER,0,720,,2,0,0,0,0,0,0,6.579251212010101,-Inf,TRUE,FALSE
887,511,D,PLER,PLER,0,424,,2,0,0,0,0,0,0,6.049733455231958,-Inf,TRUE,FALSE
888,511,D,PLER,PLER,0,1344,,2,0,0,0,0,0,0,7.203405521083095,-Inf,TRUE,FALSE
889,511,D,PLER,PLER,0,776,,2,0,0,0,0,0,0,6.654152520183219,-Inf,TRUE,FALSE
890,529,W,PLER,PLER,0,2240,,1,0,0,0,0,0,0,7.7142311448490855,-Inf,FALSE,TRUE
891,529,W,PLER,PLER,0,2592,,1,0,0,0,0,0,0,7.860185057472165,-Inf,FALSE,TRUE
892,529,W,PLER,PLER,0,1824,,1,0,0,0,0,0,0,7.508787170634276,-Inf,FALSE,TRUE
893,402,D,ACWR,HOMU,8,1640,25-May,2,8,0,0,0,0,0,7.402451520818244,2.0794415416798357,TRUE,FALSE
894,402,D,ACWR,HOMU,2,520,25-May,2,2,0,0,0,0,0,6.253828811575473,0.6931471805599453,TRUE,FALSE
895,404,D,HOMU,HOMU,48,57,25-May,2,0,0,48,0,0,0,4.04305126783455,3.871201010907891,TRUE,FALSE
896,404,D,HOMU,HOMU,24,51,25-May,2,0,0,24,0,0,0,3.9318256327243257,3.1780538303479458,TRUE,FALSE
897,404,D,HOMU,HOMU,48,127,25-May,2,0,0,48,0,0,0,4.844187086458591,3.871201010907891,TRUE,FALSE
898,404,D,HOMU,HOMU,48,46,25-May,2,0,0,48,0,0,0,3.828641396489095,3.871201010907891,TRUE,FALSE
899,404,D,HOMU,HOMU,24,18,25-May,2,0,0,24,0,0,0,2.8903717578961645,3.1780538303479458,TRUE,FALSE
900,404,D,HOMU,HOMU,24,39,25-May,2,0,0,24,0,0,0,3.6635616461296463,3.1780538303479458,TRUE,FALSE
901,405,D,FEMI,HOMU,45,87,25-May,2,0,45,0,0,0,0,4.465908118654584,3.8066624897703196,TRUE,FALSE
902,405,D,FEMI,HOMU,65,120,25-May,2,0,65,0,0,0,0,4.787491742782046,4.174387269895637,TRUE,FALSE
903,407,W,HOMU,HOMU,12,53,25-May,1,0,0,12,0,0,0,3.970291913552122,2.4849066497880004,FALSE,TRUE
904,407,W,HOMU,HOMU,16,21,25-May,1,0,0,16,0,0,0,3.044522437723423,2.772588722239781,FALSE,TRUE
905,407,W,HOMU,HOMU,12,23,25-May,1,0,0,12,0,0,0,3.1354942159291497,2.4849066497880004,FALSE,TRUE
906,407,W,HOMU,HOMU,16,38,25-May,1,0,0,16,0,0,0,3.6375861597263857,2.772588722239781,FALSE,TRUE
907,408,W,PLER,HOMU,45,82,25-May,1,0,0,0,45,0,0,4.406719247264253,3.8066624897703196,FALSE,TRUE
908,408,W,PLER,HOMU,100,19,25-May,1,0,0,0,100,0,0,2.9444389791664403,4.605170185988092,FALSE,TRUE
909,409,W,FEMI,HOMU,90,206,25-May,1,0,90,0,0,0,0,5.327876168789581,4.499809670330265,FALSE,TRUE
910,409,W,FEMI,HOMU,95,93,25-May,1,0,95,0,0,0,0,4.532599493153256,4.553876891600541,FALSE,TRUE
911,410,W,SACO,HOMU,12,1024,25-May,1,0,0,0,0,12,0,6.931471805599453,2.4849066497880004,FALSE,TRUE
912,411,D,FEMI,HOMU,70,127,25-May,2,0,70,0,0,0,0,4.844187086458591,4.248495242049359,TRUE,FALSE
913,411,D,FEMI,HOMU,34,408,25-May,2,0,34,0,0,0,0,6.0112671744041615,3.5263605246161616,TRUE,FALSE
914,412,D,SACO,HOMU,90,210,25-May,2,0,0,0,0,90,0,5.3471075307174685,4.499809670330265,TRUE,FALSE
915,412,D,SACO,HOMU,90,62,25-May,2,0,0,0,0,90,0,4.127134385045092,4.499809670330265,TRUE,FALSE
916,412,D,SACO,HOMU,100,33,25-May,2,0,0,0,0,100,0,3.4965075614664802,4.605170185988092,TRUE,FALSE
